Compiled_by,Database_ID,Species,Sex,Site,State,Country,Year,Diagnostic,Individuals,Indivs_positive,Collector_source,Orig_database,Disease_status,Accuracy,Latitude,Longitude,Dead_or_sick
RichardRetallick,149,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted
RichardRetallick,150,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted
RichardRetallick,151,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted
RichardRetallick,152,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted
RichardRetallick,153,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted
RichardRetallick,154,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted
RichardRetallick,155,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted
RichardRetallick,156,Pseudophryne pengilleyi,Female,Pillared Rock Ridge,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted
RichardRetallick,157,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted
RichardRetallick,158,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted
RichardRetallick,159,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.54851,148.40884,not noted
RichardRetallick,160,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.54851,148.40884,not noted
RichardRetallick,161,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.54851,148.40884,not noted
RichardRetallick,162,Pseudophryne pengilleyi,Male,Rolling Gound Gap,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.61489,148.77545,not noted
RichardRetallick,163,Pseudophryne pengilleyi,Male,Rolling Gound Gap,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.61489,148.77545,not noted
RichardRetallick,164,Pseudophryne pengilleyi,Male,Rolling Gound Gap,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.61489,148.77545,not noted
RichardRetallick,165,Pseudophryne pengilleyi,Male,Rolling Gound Gap,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.61489,148.77545,not noted
RichardRetallick,166,Pseudophryne pengilleyi,Male,Rolling Gound Gap,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.61489,148.77545,not noted
RichardRetallick,167,Pseudophryne pengilleyi,Male,Rolling Gound Gap,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.61489,148.77545,not noted
RichardRetallick,168,Pseudophryne pengilleyi,Female,Rolling Gound Gap,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.61489,148.77545,not noted
RichardRetallick,169,Pseudophryne pengilleyi,Male,Rolling Gound Gap,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.61489,148.77545,not noted
RichardRetallick,170,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,171,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,172,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,173,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,174,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,175,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,176,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,177,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,178,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,179,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,180,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,181,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,182,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,183,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,184,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,185,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,186,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,187,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,188,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,189,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted
RichardRetallick,190,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.52615,148.39301,not noted
RichardRetallick,191,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.52615,148.39301,not noted
RichardRetallick,192,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.52615,148.39301,not noted
RichardRetallick,193,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.52615,148.39301,not noted
RichardRetallick,194,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.52615,148.39301,not noted
RichardRetallick,195,Pseudophryne pengilleyi,Female,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.52615,148.39301,not noted
RichardRetallick,196,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.52615,148.39301,not noted
RichardRetallick,197,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.52615,148.39301,not noted
RichardRetallick,198,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.52615,148.39301,not noted
RichardRetallick,199,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.52615,148.39301,not noted
RichardRetallick,200,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,1,D. Hunter,D. Mendez,positive,acceptable,-36.03093,148.32082,not noted
RichardRetallick,201,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.03093,148.32082,not noted
RichardRetallick,202,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.03093,148.32082,not noted
RichardRetallick,203,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,1,D. Hunter,D. Mendez,positive,acceptable,-36.03093,148.32082,not noted
RichardRetallick,204,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,1,D. Hunter,D. Mendez,positive,acceptable,-36.03093,148.32082,not noted
RichardRetallick,205,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.03093,148.32082,not noted
RichardRetallick,206,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.03093,148.32082,not noted
RichardRetallick,207,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,1,D. Hunter,D. Mendez,positive,acceptable,-36.03093,148.32082,not noted
RichardRetallick,208,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.03093,148.32082,not noted
RichardRetallick,209,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.03093,148.32082,not noted
RichardRetallick,210,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-36.03093,148.32082,not noted
RichardRetallick,211,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-36.03093,148.32082,not noted
RichardRetallick,212,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-36.03093,148.32082,not noted
RichardRetallick,213,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-36.03093,148.32082,not noted
RichardRetallick,214,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-36.03093,148.32082,not noted
RichardRetallick,215,Pseudophryne corroboree,Male,Ogilives  ,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-36.03093,148.32082,not noted
RichardRetallick,216,Pseudophryne corroboree,Male,Ogilives A,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.0345,148.32421,not noted
RichardRetallick,217,Pseudophryne corroboree,Male,Ogilives A,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.0345,148.32421,not noted
RichardRetallick,218,Pseudophryne corroboree,Male,Ogilives B,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.0227,148.33178,not noted
RichardRetallick,219,Pseudophryne corroboree,Male,Ogilives B,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.0227,148.33178,not noted
RichardRetallick,220,Pseudophryne corroboree,Male,Ogilives B,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.0227,148.33178,not noted
RichardRetallick,221,Pseudophryne corroboree,Male,Ogilives B,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.0227,148.33178,not noted
RichardRetallick,222,Pseudophryne corroboree,Male,Ogilives B,NSW,Australia,1998,Histology,1,1,D. Hunter,D. Mendez,positive,acceptable,-36.0227,148.33178,not noted
RichardRetallick,223,Pseudophryne corroboree,Male,Ogilives B,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.0227,148.33178,not noted
RichardRetallick,224,Pseudophryne corroboree,Male,Ogilives B,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.0227,148.33178,not noted
RichardRetallick,225,Pseudophryne corroboree,Male,Snakey Plain,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.09582,148.2386,not noted
RichardRetallick,226,Pseudophryne corroboree,Male,Snakey Plain,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.09582,148.2386,not noted
RichardRetallick,227,Pseudophryne corroboree,Male,Snakey Plain,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.09582,148.2386,not noted
RichardRetallick,228,Pseudophryne corroboree,Male,Snakey Plain,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.09582,148.2386,not noted
RichardRetallick,229,Pseudophryne corroboree,Male,Snakey Plain,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.09582,148.2386,not noted
RichardRetallick,230,Pseudophryne corroboree,Male,Snakey Plain,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.09582,148.2386,not noted
RichardRetallick,231,Pseudophryne corroboree,Male,Snakey Plain,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.09582,148.2386,not noted
RichardRetallick,232,Pseudophryne corroboree,Male,Snakey Plain,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.09582,148.2386,not noted
RichardRetallick,233,Pseudophryne corroboree,Male,Snakey Plain,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.09582,148.2386,not noted
RichardRetallick,234,Pseudophryne corroboree,Male,Snakey Plain,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.09582,148.2386,not noted
RichardRetallick,235,Pseudophryne corroboree,Male,Snakey Plain,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-36.09582,148.2386,not noted
RichardRetallick,236,Pseudophryne corroboree,Male,Snakey Plain,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-36.09582,148.2386,not noted
RichardRetallick,237,Pseudophryne corroboree,Male,Snakey Plain,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-36.09582,148.2386,not noted
RichardRetallick,238,Pseudophryne corroboree,Male,Snakey Plain,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-36.09582,148.2386,not noted
RichardRetallick,239,Pseudophryne pengilleyi,Male,Brumby Flats,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.57525,148.77347,not noted
RichardRetallick,240,Pseudophryne pengilleyi,Male,Brumby Flats,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.57525,148.77347,not noted
RichardRetallick,241,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.28618,148.81222,not noted
RichardRetallick,242,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.28618,148.81222,not noted
RichardRetallick,243,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted
RichardRetallick,244,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted
RichardRetallick,245,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted
RichardRetallick,246,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52287,148.78003,not noted
RichardRetallick,247,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52287,148.78003,not noted
RichardRetallick,248,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52287,148.78003,not noted
RichardRetallick,249,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,1,D. Hunter,D. Mendez,positive,acceptable,-35.52287,148.78003,not noted
RichardRetallick,250,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52287,148.78003,not noted
RichardRetallick,251,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52287,148.78003,not noted
RichardRetallick,252,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52287,148.78003,not noted
RichardRetallick,253,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52287,148.78003,not noted
RichardRetallick,254,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52287,148.78003,not noted
RichardRetallick,255,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52287,148.78003,not noted
RichardRetallick,256,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52287,148.78003,not noted
RichardRetallick,257,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52287,148.78003,not noted
RichardRetallick,258,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52287,148.78003,not noted
RichardRetallick,259,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,negative,acceptable,-35.52287,148.78003,not noted
RichardRetallick,260,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.52287,148.78003,not noted
RichardRetallick,261,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.52287,148.78003,not noted
RichardRetallick,262,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.52287,148.78003,not noted
RichardRetallick,263,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.52287,148.78003,not noted
RichardRetallick,264,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1998,Histology,1,0,D. Hunter,D. Mendez,no result,acceptable,-35.52287,148.78003,not noted
